temperatura_sensor_C,nivel_radiacao_rads,latencia_ms,tensao_bateria_V,taxa_erros_pacote,vibracao_hz,desgaste_componente_perc,interferencia_magnetica,carga_processamento_perc,Dado_Valido
41.98473153382331,3.736989069793848,163.35633255057417,11.204017838587395,0.1326054407446295,40.993286174875195,14,8.366202103676581,47.12605939248217,0
16.613355492701967,6.576189174934603,175.4362511614967,12.146471001593655,0.13581332089912748,40.357999285767555,52,6.507883208469019,54.21536260817457,1
21.01292307031886,0.42577449944478085,70.94046489839333,10.361998226819072,0.18634808066330166,60.8005605913931,43,6.141688503188927,35.06914654332847,0
-1.3712227932018521,0.3112501565950754,194.75191570380576,12.022169851739942,0.19938988348233394,59.42788514140076,7,3.3414302238386218,11.29751136991253,0
11.83425913212226,1.4191357876995818,125.84694741582803,11.34843925938841,0.14403149218618805,54.87305237044995,73,8.179041768324394,28.710985756789768,0
21.66383884564799,0.8690574325757503,157.33965059927746,13.618477329215558,0.05744424184103017,60.71929865211797,45,0.38363861355701134,33.96463516904947,1
2.735096338665457,10.270177785011992,230.6110314127712,10.25070639878842,0.17595048045886874,41.20717217588012,68,8.707971723381132,47.70597461204591,0
25.635470275185078,1.2372707909027696,194.8419657932766,11.841872009640651,0.009844182908152322,53.485951198609804,18,5.127498997939296,24.54371066513916,1
10.990419651217925,18.620514047170467,136.57346760470838,12.017098266178326,0.04621617057489924,48.74825571616836,37,3.982502348634128,84.22662031879217,0
15.624593753100848,2.0541156216571466,105.44038872923562,13.190026735716122,0.179477143492743,58.46882103884914,10,4.971672807176857,69.91744628216357,0
10.974400816559045,1.0051855198942645,42.40922993353476,12.526865330396928,0.05123830288787099,48.847757674478025,42,6.674155305338311,17.242040592571268,1
47.78417276763407,7.796065487971737,114.04233403787899,12.935734283654398,0.044130211924349697,46.15057111589919,19,0.1276542651789736,65.25785834689417,1
19.79754162893099,5.375081026707593,139.4434880586153,13.419016856867728,0.02762505862804945,55.4090851856099,19,8.715518564582478,65.56080049447773,1
4.134336065661495,3.4477255436171688,100.6410236424408,13.79369308409603,0.1718223515293833,58.76169167191233,20,4.467395253113928,91.27879975970835,0
32.338173681547836,4.052491495578103,143.43715164538477,11.38105218557887,0.10001165183821735,43.31654805153198,81,3.429665197000782,10.256774065273706,0
1.6873452504346673,6.350594698644832,153.8425941479384,12.367299903601173,0.13497864061083095,49.38924328647624,56,1.382455656340571,31.074258233493612,1
23.13295392507133,1.2967997284335335,138.75720090959607,13.69647554513248,0.04781327681500594,39.41559366358347,49,4.3946537435844215,88.86227574690182,1
-9.395051858196634,28.043156160238524,117.49987095882702,14.35358497624625,0.1516080842022433,25.019389825070604,73,4.963227712843788,89.23138280885406,0
0.07720926652354265,18.403199889450473,158.43273359833637,13.913884968592559,0.1520011089924197,52.00459631413729,97,4.036466944934778,71.24984564650418,0
22.952918538036855,5.253765450662784,172.09703247847045,11.634455955547258,0.06251960498166002,56.08905356254632,25,6.786600938268971,75.0898822890409,1
31.076998699931156,1.1128588923444667,95.48004612785769,10.858732675762061,0.08213652660205657,52.620668090867255,29,4.20896528759226,17.776051424020004,0
22.570524217849556,5.700738976376844,220.5466189873135,12.15332716458899,0.041938055486040175,30.50438282245633,72,9.614175778465734,53.679445956149856,1
18.26527576417639,0.37468685917146644,145.0705933857869,13.263222388078585,0.19531220466458088,46.491505699235255,30,5.992775178235918,29.684554259564948,0
15.483444566160667,0.1556605826180974,150.94248114724238,12.167303911314509,0.12912051541168232,27.816522399489187,41,8.07477935651909,25.403533707157468,1
-2.177829855511412,1.4898937656944828,185.41072116282785,12.125995798580142,0.1869087761431031,63.69701107654185,67,1.0935590310947885,78.87578042548327,0
9.20233687407937,3.1052765093671946,161.66080656317507,13.688213852759922,0.060677108725826635,39.139454178819136,60,3.9729129294590573,21.478241617846532,1
13.090418435603187,10.135099625954203,197.65683169566225,11.59017662789562,0.15637818259937797,62.55403609459896,60,3.368477014471527,49.83538914469275,0
35.856833393283736,6.494514894089445,164.35620826009122,13.78309656917124,0.1531717287769484,59.45869643684146,69,5.694823881365918,89.7791503648128,0
25.15427434352692,6.787689523746609,119.3781312679781,11.789941124187584,0.13833113037330833,40.994096474639385,77,8.611135200614257,25.795724723054114,1
-6.445602330441009,2.7712178970370696,168.07517626030508,11.444225664984694,0.19312779505336009,38.672150487322554,67,0.7833821776200667,93.12944101774994,0
24.861259540921925,2.122742663447413,92.8136896339669,11.997555609278676,0.07871106722126311,53.50370216386338,89,0.7257479804471079,94.51447878969002,1
14.223765793755252,2.318428252736485,155.42798528882616,13.354766618169421,0.02614346471795146,41.55675962816929,16,8.50317708157599,57.227458148004246,1
9.84616999541062,21.97031945758252,148.33850046777695,10.554408922601574,0.13434177184881216,51.024846421582076,18,2.128500860383574,24.462132915058422,0
29.175144332613016,0.20467871021964334,139.594157136373,10.864244549836876,0.14586196009544125,45.17172409193082,50,6.687532544498137,36.868915474976134,0
35.46499283743927,10.088214958778694,143.57312442805346,14.186357232917604,0.11501211469176294,32.18841585534366,69,5.428781323608051,46.081890777505485,1
33.96920178674298,4.321758706763312,55.90754772511805,10.772163160477973,0.041363578626679255,27.69531980875541,62,8.328935948872294,36.292559070448945,0
7.411737151660422,2.886745405173298,122.56375461295193,12.49800019889664,0.10089118833387108,52.26684248494597,92,1.2508890983640353,33.85402428950384,1
15.361814362231781,6.459607837444352,154.64224505705573,12.548983653312527,0.06243794731382588,44.38442253669375,74,1.2978296572261128,92.63952528339038,1
24.968951471053458,3.33417151799607,157.99281959987002,12.154347633021077,0.08549330563333782,44.469101830858676,79,5.568183602783075,23.036010330338378,1
34.63317690683539,10.334531706338835,98.61624295370208,12.836879093738002,0.1290437151689328,56.95863839093785,29,9.46378653358371,72.33287224093328,1
12.81238643232065,11.548142398101874,213.28539204323505,11.011237593509522,0.1490429485381669,61.73442276632445,24,4.1499775837075425,10.034874602329865,0
17.215115350042744,2.7384935067701237,106.69125758927495,12.431713978217692,0.046444938180268625,47.27455278638191,74,3.2694210025469497,60.67552689920203,1
3.404975389909577,1.6205395354257095,198.47286002633683,11.637562323086348,0.08106507212939068,46.594012930901386,70,6.066893231978858,87.85515533609446,1
2.056900638789937,4.486735609704546,171.35971809358423,12.911335942368432,0.05383231419832584,55.001430331138835,25,9.304486005450311,34.47439799792362,1
32.18788733591297,12.172779697617994,117.68863450780984,10.621383590841857,0.039726322772373826,36.43064430300424,55,8.369278328446237,25.76970789690613,0
40.34360042856234,1.1828044947501228,238.7655446304756,12.511860634093695,0.1566774439991677,52.23153054747697,21,9.954836107332198,65.39278256466629,0
18.91984817629499,4.877107288497878,90.31815841217599,10.815189563686625,0.1818505388873985,55.51885971822154,88,0.2256858320237709,70.57111962036342,0
35.052993468380365,4.992390001127717,195.95770868050008,11.22602947770616,0.07404643713691535,56.80230208417629,18,1.1285814471276223,68.48259411091841,0
25.424540375714514,6.604650075634277,200.02911590214893,10.962323121423767,0.15025578487475338,30.63247297497535,30,6.09467763366622,37.14193480181679,0
10.323203680923136,0.7053281485133022,116.46898954616776,10.804486231422795,0.17939905787288224,42.38644730191059,25,8.205764393338498,31.437204183543123,0
25.42093408262621,6.29082454563555,219.62326500321643,13.633128186866935,0.16922484210604632,41.217367471765336,41,2.8524434230676654,91.25309799677376,0
43.07054849698954,11.986266031446224,137.49767427005236,11.257113297707917,0.03656267770784518,50.99886954409213,40,2.3921108803421873,88.480458202944,0
19.462609413350727,0.9903228039007228,164.43468146399286,14.079344640203576,0.19125837630267228,54.80744579767984,99,7.869757993812009,48.87191184088972,0
43.46965483721009,1.3560479584358098,163.01609193856103,14.26767671151884,0.0753352880858925,64.96710407445981,22,0.5638185385323158,81.92647862312174,1
-19.296176561346165,17.770885194307557,143.2845629264726,12.51354606772323,0.06784813223476727,45.05034519631927,46,3.693826475825851,48.44749559891516,0
32.32853756562836,0.9982152737757894,190.54041365798912,10.629204939729195,0.012486265455556068,45.024275016907865,12,5.058092225923297,46.07306653616338,0
21.30570602357257,9.63394883878329,189.67443602761065,11.648012270870158,0.09723473082097661,61.49672018878747,88,5.603486743503234,23.324850545940045,1
15.514889743011988,3.3891047127677454,62.57340133809096,13.510021958732143,0.021802723128185743,52.96576938530305,65,7.286151567927769,46.244514801817694,1
21.376411648032533,1.4199848499718524,215.21701214390762,11.61651920626711,0.049707964185485204,62.67651511187974,65,3.548457234306582,55.6804397809836,1
-9.813533719013392,10.230030008724246,66.87540059821629,10.38287576053227,0.06338852435345628,52.88728003009836,15,6.126843446746072,11.91286783143835,0
16.70492168243732,2.946686627799779,201.62731021708288,12.449853608084027,0.16176526469833682,38.42883381286729,72,5.853754227909564,47.749605439909544,0
25.356688572676198,3.6161493455055904,206.33525684137916,13.718531746582553,0.1750977300791793,36.668716452221936,27,5.476161006537471,76.41527856359203,0
42.16841067112274,2.2254497958890394,95.4516784892401,13.50207610343141,0.06049326349229394,34.48487750941071,76,6.404832931422122,67.80391479181293,1
12.22594672589529,4.494106713425393,129.45928560227077,10.770541816573555,0.17173962424891479,56.620518347584735,34,2.594491710680763,63.988344053434474,0
7.872595956602186,0.8927864880881569,94.71476657570321,12.960164303414853,0.17144618747395823,61.88596823087008,40,0.8464875358462898,87.31221141716222,0
12.473644346231952,2.4803545318173676,139.25394848556323,10.970218759116847,0.15293019007697473,68.4936214138638,76,1.1927167203974343,11.53272083514455,0
33.731031765531114,17.43579020910572,134.59828579071294,10.960113152029558,0.02933902280303631,58.431053323232405,30,2.2458238265390107,57.349044826339906,0
24.931266644895267,1.492929402120031,188.983026613467,13.845915802542816,0.1380645693801458,61.628385775349855,84,5.001979355227853,76.92465211482511,1
12.053596943494417,5.346286922585514,215.5154373059804,11.098543392057012,0.18900481291611376,44.19983667346315,31,8.404427505460202,56.013507529607715,0
27.699011496700344,1.9666210219446354,219.78419053949779,11.15828832467925,0.13650809575343142,38.43584183256144,53,7.012933420883841,37.53112196933223,0
21.456163240220604,7.424458453535825,121.89159867108489,10.002874919349718,0.0663233698215668,58.50079332417553,97,7.890406042020471,21.58129803281812,0
34.52967485799334,0.7013338980506838,139.5389063127736,13.830943750152278,0.10011586348616626,54.17680752239401,71,3.5097562392609136,85.44286110437626,1
9.469203591839715,17.503052272121998,65.82809038895249,13.487417178120193,0.12914500867021073,51.07444374340893,58,4.046537416485502,50.01480335294625,0
15.085067801033476,3.023754610823689,109.70649667519056,12.760247314398983,0.10211408174570072,53.8737148063299,40,3.9368188599061282,84.63979174378461,1
14.118377703017636,1.346267717488601,198.24258165487288,13.301169361330906,0.023990588346193966,53.23185482458206,65,1.9187318440450152,59.79743040681931,1
-1.9527242219817786,0.38168861277968535,230.7791411774116,10.669013696667765,0.06241280893040413,62.83816859853562,95,0.6121665814357202,67.30632991227506,0
24.44180415596864,0.9301897005229697,88.28255640600389,12.016623816185332,0.16047920611072652,62.94985584816956,53,5.909160928272268,78.36219812216825,0
23.91582908269834,3.6674917271479073,120.37678704235529,11.545365304334636,0.1722836092191035,55.44220352340347,39,9.892166834205861,66.02822129101142,0
20.076701849636912,2.054925399025833,148.67971215205364,10.412616715530872,0.02746000654311405,58.45802872562928,27,1.6682970495026284,43.83466145770971,0
16.481192999372794,8.827049420610788,164.00805794098034,12.138974134945666,0.19047735047974493,55.14062552424776,36,0.46684819899273755,53.658837633935335,0
-1.2305611307562145,2.818385953427962,109.51982400391769,14.051254461507597,0.06576452356972187,45.38830267965381,64,7.795316818239329,78.25886959744979,1
13.690320158519615,1.4298461848792552,171.20305222320448,10.176260123823056,0.132462747746144,57.5656467491314,73,2.525860066847242,41.760275191703656,0
14.859282252098458,4.800494582867339,126.3080326464542,11.282428019372693,0.15036502919133624,36.05504931140739,54,8.296438053529284,42.99032382532225,0
7.965840961675717,6.134113034796725,149.27738645608605,10.913180119305096,0.1623892469275767,60.53891552295883,3,7.039366670345154,18.133659864930095,0
17.580714325009865,0.9138597384292341,177.31421240018497,11.047845276129063,0.18914994044518604,38.05477060233965,98,9.456735370508046,87.73967699384856,0
26.060762852218076,0.9173263506538034,150.32111349054688,13.997112028269251,0.06258390960576453,52.85803286794733,9,4.0892723575667205,17.738086770362546,1
48.29278851815795,0.18680364004741368,128.18070547367157,12.059503838630876,0.17170129091031092,41.54846041573841,46,6.619698394506342,65.09778008312725,0
22.618667192477584,6.66665060394917,144.51950980370844,12.051717416935203,0.02633738068724141,55.533889830744265,74,4.648547808132707,45.121530698237805,1
23.863255860841466,5.450312625735495,145.58185203973323,13.346532826803243,0.14100818127071854,49.660747740720915,13,6.305886973085435,44.4776481717126,1
18.88331126350749,3.2182708481764637,131.4994485058936,10.679765697621674,0.1483955459027972,34.05244041836667,37,4.495989060077373,67.76190610867813,0
-8.781568229485622,9.294962453380752,137.06019686664487,12.143967558040224,0.1355446482402641,54.20699631018479,11,1.8863224642407483,15.702967273539691,1
19.602291868261748,8.190991605846756,229.93235852523583,11.891934942132663,0.0504629472270306,44.220792231672895,44,5.078974160033809,60.46499155087194,1
20.903453149115396,4.401655068179608,178.04597239706195,12.626407038405286,0.17460862940304067,58.81146720813369,16,5.285842014374423,75.62270180765016,0
56.94863168727929,10.135053132645012,135.22598409854197,14.398053894301931,0.033771692674079,50.01325688734407,79,8.10603848260161,80.3980844203605,1
17.11458552828316,1.1523592518528678,184.8477202255368,13.385575133961007,0.010726958304166168,53.95420985388038,34,7.355207057935812,24.4950830984709,1
24.523210135004188,0.5934651069514228,133.3090255121995,11.75060909327668,0.14349299812238245,40.42431044984788,65,6.637916239414441,86.28061925664477,1
19.47932345442135,1.5718390286405395,208.65623187933207,13.641233430005807,0.09509514304654675,44.10667768572638,74,1.1338709555257254,65.77241780703258,1
2.4698294357070196,0.29390553364981353,168.48210960990468,10.751116798574913,0.16981960399173524,45.413613638989155,40,7.20616290663715,84.95765806975804,0
37.14234221772531,3.7875702141697194,144.63489279978856,10.134040219759424,0.0766794282116518,58.56702480242556,66,5.003051563545148,51.248860954366855,0
31.27899549030161,13.791906027009833,172.38584629051388,10.8995728388428,0.03365571770154257,66.77377087805489,28,8.940995361061592,56.07283433326217,0
31.865479205645705,0.20069208204691116,71.45619239657503,11.497810846902743,0.16728843849397396,41.94828248257124,17,9.198709341305428,88.11825354743705,0
6.359188178078917,0.6511693999155838,93.66162655450974,12.246555332822064,0.10978192632801434,60.7684814465768,19,0.5515659060178546,86.4923111851471,1
41.041914664041485,3.0092162415096544,90.30374968004723,12.70656821838128,0.03783915847807098,28.30322582274298,13,8.206415603544787,48.09367423636517,1
-1.027765941884212,13.581043269379974,157.14715473818535,14.006665155743455,0.14407679971728915,38.058105989077106,33,0.3769739042267062,33.32507368903295,1
28.802856407004054,1.900128055283935,236.62574997425457,12.243357642022014,0.10222272769790011,40.41221543813225,48,3.6716962569502263,43.41948693796245,1
52.856834387149675,3.5386125188567257,261.5650073096316,12.20561283635321,0.12086259644806396,36.474913105592776,53,5.422999756210791,42.95996792502873,1
5.141955123039676,0.21230866500525847,181.90255507203787,10.221069243221121,0.09217966764131638,34.1641161021242,30,1.4810079862712744,34.383684373537484,0
11.505534055958421,0.8028582566820947,175.04222374722286,10.153610831687384,0.1657417967636013,54.129989121377974,57,7.463138125690768,32.82926636830216,0
21.494770476314617,21.573755422666892,59.947113292363056,12.425103832432036,0.16591254313660997,47.859323022721384,41,0.08354704172138572,83.19034960077614,0
12.447865188257012,16.779021539099546,122.86631001329891,11.927985898292716,0.14187776436487726,53.794053976051096,57,1.6859904843403684,15.938263258196244,0
-3.259951465991989,0.024761114869138078,110.61081240458805,13.692393737913314,0.021080275479292455,56.90472686121513,81,5.807968298534757,67.5969504784655,1
21.02844462209041,15.163203993394077,118.9576200874442,10.70699017273212,0.16777077238081378,52.65616993172534,29,7.143875620372924,24.689704373798445,0
4.065444294108428,5.096048067842505,141.59280907076052,10.109875313315019,0.13420259610658197,56.57763176150374,24,9.166431026939161,39.28300093849538,0
27.103886459527722,10.121672834882553,126.39547111514364,11.975770578892554,0.13940483320085992,49.30467713757731,62,7.054966519346238,15.231157901461133,1
6.208636486492953,3.0324613454600473,51.03500948121061,11.044905649709932,0.07259656808077433,38.13006611694256,18,6.7177927025486595,32.947759132714275,0
43.24901607526309,3.624180343488855,187.3955128058767,10.218303242690885,0.17585591123140135,60.57814180820796,71,3.943411463506643,75.31579104496558,0
8.251200614956444,3.3554274975442997,96.36284871300967,13.188232462129568,0.1450743200469715,44.10887867218873,91,0.012844255268014138,85.22630258651698,1
15.169077256914866,5.496026185327917,161.9623432055575,10.49100919981189,0.022518093305838895,40.64403701237574,7,1.2015925873562194,28.8298079117012,0
32.202758260545046,0.7520872710472859,253.70413348749867,12.676605800034196,0.08155560688123253,48.22082124195602,94,5.345545447560392,49.401566337008354,1
1.5370352534906715,0.15215990459985634,104.03077042067883,11.236618900734312,0.17727607239202836,40.87189080703487,2,6.751298858444197,49.977544074662546,0
23.41189901906194,1.8403404400689043,23.48562386268351,10.763382621562098,0.009439340339475799,45.82569618010568,66,4.174482838964625,84.2539009895774,0
39.60714131423642,6.098491737704197,135.69978890599447,11.670906700844997,0.1922833239284099,53.440539215634665,85,7.306790115283902,74.83791949444345,0
-4.112248518418411,1.1273152721830517,205.04798174992857,13.526361415380997,0.13583251366391255,53.48341739246127,80,5.218622953321788,53.61156356128424,1
22.769507877984562,5.595592046659895,247.9173727110297,11.72521173838012,0.12627519552867533,41.021699335743705,99,0.7417619559431221,67.01351204010074,1
23.898241913726352,17.51815195114605,88.52252027737916,13.303386456528646,0.05411185129759828,45.12294627051256,16,1.9201625096794883,82.02517958229618,0
31.727343076659658,0.49303196860893483,174.83496116182607,10.552139705916263,0.049758357747835415,60.743330047702436,13,8.399982232439429,10.81081109217132,0
1.4457393368287725,5.582895419522681,126.73447716099733,13.400194246526349,0.1884116438977191,54.96400117733941,8,7.249127466244395,44.24565263925413,0
0.19315080373585403,2.9326891987858676,144.7025822847932,11.042506629589255,0.05965449084682455,70.75065039348542,61,8.94761987012495,87.11566921855169,0
27.829123484253465,10.130158110967582,282.21716735085175,12.98052977151104,0.1551010593437999,61.80128173741528,93,1.1755724912093657,72.92660762173587,0
24.45477009849779,0.974905495293219,74.85148358024234,12.489438841300384,0.07862435964141584,61.44293068559939,20,9.90222534615074,56.14151681839635,1
23.75739275518815,5.898449381901769,162.6869830747287,14.088236755731424,0.027850814156940795,36.12131449544198,75,2.094067139499336,55.01978479798634,1
25.196723142454637,9.104354307988228,173.38465858827166,11.704219079091382,0.00214305953907179,57.63860351633423,36,0.1177987628664201,39.560458296377206,1
9.799629176322638,14.467161936901364,204.28931624696736,10.291126830871537,0.10885146740305017,49.46893198303089,95,9.974229390535541,54.24424535952873,0
23.483805457415052,5.74818117492311,154.89915767354478,10.084284136425513,0.19515576370978654,44.490181964617506,10,2.8107388544511314,65.70757195439353,0
24.39608709948022,3.437563063057698,165.40252697520512,13.638177668280115,0.0738272387618409,51.680153405325285,19,6.680194525125599,45.56085826644741,1
9.284728729604483,4.8096742777547075,130.41757162891045,12.308836805710301,0.07143846679860898,59.45211534611484,34,1.766823141763052,70.70301744333479,1
47.986617667171345,10.159164546839555,163.45634706225536,13.411073828073777,0.06881832356988841,55.008315910042114,52,5.802285321991417,83.20473931713279,1
27.10749381367681,4.226945460345029,132.84038622512946,11.031472640050664,0.1041087674609717,41.2152619865794,46,9.040349864545593,23.1482120957132,0
2.1304475419602724,0.15429158866952597,181.07859449280255,11.518368480258228,0.08813297668485871,57.424589135926205,74,3.201811674284386,48.381496939481075,1
29.848304129507447,13.364527536495865,131.51948319781832,10.132457037729804,0.1759829253454029,43.62412457924036,51,6.702539760443592,44.68170775923189,0
5.379774946590178,5.848287680055751,168.85501969510932,14.230566228126094,0.10110415834469806,52.16683118964286,7,1.879035887984165,68.43450834422688,1
31.80626905613678,5.642987719397445,148.5368593157511,12.938618789483579,0.10155156763771377,46.96649932522866,3,6.247953987187253,31.238734546923997,1
37.378933685111065,1.2146599900901198,206.3025125386084,14.106102386140947,0.02767431894411132,47.811337482643744,26,3.3645035181751015,64.42132777094349,1
7.6897652247243435,5.377684968340444,147.4303138205757,11.168184192687919,0.1965479081820772,57.662429750405096,43,2.1120825858795165,84.58658554717648,0
34.45064193866483,2.5032578244792942,61.34837658965593,12.690439889392907,0.04999457817376594,39.598062801841024,39,3.1318205070363514,45.541185982457925,1
26.191713904047475,5.266755678436183,213.09607503569958,12.985399860487608,0.014672813491920534,69.45195074276933,46,1.7884106850779935,87.4363344982337,1
32.33090239991735,0.5635653439134802,104.71338495686905,11.397218681133388,0.13262924979504176,31.789139307055038,93,9.019161078378827,94.41891780934567,0
48.451894739809205,5.362461592329283,117.31168306755902,13.731680634068773,0.11907327403137453,44.02332316745143,43,3.9718688631712884,19.017824245575927,1
16.319178259956942,37.20861454852203,120.21693529782539,14.167510436761091,0.08302913079854915,53.70211889941741,47,2.4527930497436734,29.809520978712985,0
8.693957534637656,0.24706499447150343,218.72190465854086,13.89336251786242,0.08443844677613561,55.8431416643531,90,4.484078410159329,90.78227887597792,1
6.65728355561715,18.899315562811143,43.21628930106523,13.25189469413324,0.15701278420928624,48.99524279428295,84,3.2053616680649553,91.45785335091787,0
7.762845725518426,2.6120284122729864,306.8874266829997,11.220844590789797,0.03914252801992982,49.42609296998457,51,7.44419253813326,18.305118407874474,0
18.843474358788438,10.230167305078766,202.8028404533026,11.239110585264779,0.16405066378897795,54.10550085327617,83,9.712199118854944,11.274872532056618,0
25.117279622249658,7.625150284671463,161.16194570645797,14.238785409962567,0.12974942277900364,47.6893052254232,67,4.380336566976468,23.693501976795893,1
24.150361989950284,4.185275529632762,147.25529996918567,10.045251782117045,0.08379395475590488,63.93181257934906,10,8.610333999722403,94.6610865874911,0
32.40774873554036,6.705633929263293,164.27770374288284,13.150619882265437,0.09160572331677373,58.39349114231602,76,5.658630735596195,25.299967411908383,1
20.195028378168605,10.539845504791698,176.0561214189669,13.107483115243154,0.05132944143721916,58.728243510056345,72,1.5723566509423348,52.716546571371964,1
41.80301115735975,2.5887503932435134,182.26077929750284,12.739833980179109,0.15042286653939496,40.33843276629583,3,6.906227420813416,82.11550674659344,0
16.03014750143066,1.9802961239550323,177.78022330017242,14.356478922782209,0.10257494846105356,49.206115755942974,75,5.134344971258201,11.73413690849754,1
60.80253749884428,5.506981585861535,154.47903406276245,11.37226951736039,0.06417090854996872,46.995340512792964,72,6.506065232521035,61.381563491969054,0
29.385010216475095,8.247289214855368,140.1330789846337,11.495876200690292,0.11921002315219005,39.94398624310534,76,8.89687412571665,33.54716315391806,0
7.142636653755762,7.1834168441025605,142.43633581732442,10.347333372964844,0.19914689041026462,53.60164183945767,47,4.404345706560461,83.29846789737718,0
3.936612529083316,7.992827382238877,140.25458598236594,11.948311800792444,0.08705245593131078,44.62354242220184,25,9.011776232173556,34.09419768744673,1
27.23708622864778,2.8598124837094323,206.68850484335323,11.148613515433333,0.18413828015572392,56.55403829850237,76,7.506690142816549,68.37423622396226,0
16.648058220112237,8.514190531929316,179.6778361140431,11.510901489581634,0.06900336798491323,39.29808437105668,38,4.886049258779847,67.30866875802874,1
30.71000741138138,0.6403548132678573,2.98056826678598,13.672115877124762,0.010946541384997177,67.1904061284182,91,6.032221356579637,28.8269516530694,1
27.09856436860317,3.931678141721415,182.79503882648805,14.116131859520982,0.04084842127368578,41.03667341407938,57,3.2558113251901144,12.95793198880976,1
18.90756631014691,0.02887652758126927,159.73680973593875,10.817225516822816,0.08373902866553684,52.19302337200436,18,9.835972997387742,44.78621377175877,0
7.298094228973925,1.9621459547159392,149.06456217770514,11.63903929883525,0.043926985718913805,57.918593103880674,87,6.67351163050396,34.581417917098925,1
-2.722708370287968,2.2821728131459307,130.5740773455557,14.085974473307735,4.5407643651107504e-05,44.293595697998875,82,0.43846852496629896,78.76310871716524,1
13.302275718994684,2.5223351759433372,206.20563599930068,10.27195722703258,0.18300030754950547,58.52468643432951,76,3.266219057480088,78.03095601870434,0
32.84598191485209,5.944882510155721,197.37632310614288,10.406386323690066,0.1687758822461858,37.70816402199584,76,6.233144337590575,48.84703593637317,0
23.21140616195306,2.4596767135570325,111.35611660881955,10.71628035250741,0.14845844629738944,64.5211769918256,57,0.563332777992398,61.553539152473604,0
1.3139183193201802,2.9773229278196425,170.35261435622675,12.61893647015825,0.033562919129205726,50.141492649657586,27,0.23884191319142767,61.36205885888864,1
22.597713887767732,1.3560532436598896,101.41716327293571,10.662077992426388,0.024072715241997212,44.0358859203112,65,4.5002423952780255,80.30844261634799,0
25.779760695932552,2.336052002753381,81.01909176055348,14.259536078383228,0.01352094989447663,47.00818227572566,9,3.3269017969267,46.12520520047179,1
6.742138456983005,1.289125487665244,118.66413877050175,11.96554391993749,0.14480583775458425,58.089192693927195,85,4.3829860803316585,33.41296778219327,1
